isin_cd,ticker,name,base_index,asset_family,region_primary,comparison_category,comparison_topic,comparison_subtopic,index_family,strategy_style,payoff_structure,direction,leverage_multiple,fx_hedge,replication_method,concentration_bucket,primary_peer_group_id,alternate_peer_group_ids,classification_status,evidence_basis,official_source_url,review_reason
KR7401590005,401590,HANARO 글로벌탄소배출권선물ICE(합성),ICE Global Carbon Futures Index(Excess Return),주식,글로벌,기타특수구조,미확인 주식전략,글로벌 미확인 주식전략,미확인-주식전략-글로벌-미확인-주식전략-d0f070a455,passive,plain,neutral,1X,unhedged,synthetic,unknown,PG-PENDING-401590-aecaceb1ac,,classified_derived,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/글로벌 미확인 주식전략),가능,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7402460000,402460,HANARO Fn K-메타버스MZ,FnGuide K-메타버스 MZ 지수(시장가격),주식,국내,단일·소수종목,단일종목,국내 단일종목,단일종목-국내-단일종목-d786075d21,passive,plain,neutral,1X,unhedged_or_not_applicable,physical_or_unspecified,single,PG-주식-국내-단일-소수종목-단일종목-국내-단일종목-단일종목-국내-단-962bdbee44,,verified_official,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/국내 단일종목),가능,
KR7402970008,402970,ACE 미국배당다우존스,Dow Jones U.S. Dividend 100 Price Return Index,주식,미국,배당·주주환원,미국 배당다우존스,미국 배당다우존스,DOW_JONES_DIVIDEND,passive,plain,neutral,1X,unhedged,physical_or_unspecified,broad,PG-주식-미국-배당-주주환원-배당다우존스-미국-배당다우존스-DOW-J-f14037f0fe,,verified_official,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/미국 배당다우존스),가능,
KR7403790009,403790,MIDAS 코스피액티브,코스피,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,active,plain,neutral,1X,unhedged_or_not_applicable,active,unknown,PG-PENDING-403790-3b5269332b,,classified_derived,기초지수 명시; 자산군·투자대상 추출(주식/국내 미확인 주식전략),,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7404120008,404120,TIME K신재생에너지액티브,KRX 기후변화 솔루션지수,주식,국내,산업·섹터,친환경 & 신재생에너지,국내 에너지·신재생에너지,에너지-신재생에너지-국내-에너지-신재생에너지-b906c58a56,active,plain,neutral,1X,unhedged_or_not_applicable,active,unknown,PG-주식-국내-산업-섹터-에너지-신재생에너지-국내-에너지-신재생에너지-b30abd3b1f,,auto_high_confidence,기초지수 명시; 자산군·투자대상 추출(주식/국내 에너지·신재생에너지),,
KR7404260002,404260,KODEX 기후변화솔루션,KRX 기후변화 솔루션지수,주식,국내,테마,기후테크,국내 기후테크,기후테크-국내-기후테크-379d660750,passive,plain,neutral,1X,unhedged_or_not_applicable,physical_or_unspecified,unknown,PG-주식-국내-테마-기후테크-국내-기후테크-기후테크-국내-기후테크-3-420b355700,,verified_official,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/국내 기후테크),가능,
KR7404540007,404540,TIGER KRX기후변화솔루션,KRX 기후변화 솔루션지수,주식,국내,테마,기후테크,국내 기후테크,기후테크-국내-기후테크-379d660750,passive,plain,neutral,1X,unhedged_or_not_applicable,physical_or_unspecified,unknown,PG-주식-국내-테마-기후테크-국내-기후테크-기후테크-국내-기후테크-3-420b355700,,verified_official,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/국내 기후테크),가능,
KR7404650004,404650,SOL KRX기후변화솔루션,KRX 기후변화 솔루션지수,주식,국내,테마,기후테크,국내 기후테크,기후테크-국내-기후테크-379d660750,passive,plain,neutral,1X,unhedged_or_not_applicable,physical_or_unspecified,unknown,PG-주식-국내-테마-기후테크-국내-기후테크-기후테크-국내-기후테크-3-420b355700,,verified_official,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/국내 기후테크),가능,
KR7407300003,407300,HANARO Fn골프테마,FnGuide 골프 테마 지수,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,passive,plain,neutral,1X,unhedged_or_not_applicable,physical_or_unspecified,unknown,PG-PENDING-407300-36bcd979de,,classified_derived,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/국내 미확인 주식전략),가능,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7407310002,407310,HANARO 200 TOP10,코스피 200 Top 10 지수,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,passive,plain,neutral,1X,unhedged_or_not_applicable,physical_or_unspecified,concentrated,PG-PENDING-407310-e242ab8d92,,classified_derived,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/국내 미확인 주식전략),가능,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7407820000,407820,에셋플러스 코리아플랫폼액티브,FnGuide 플랫폼 지수(Price Return),주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,active,plain,neutral,1X,unhedged_or_not_applicable,active,unknown,PG-PENDING-407820-9c2c4092a4,,classified_derived,기초지수 명시; 자산군·투자대상 추출(주식/국내 미확인 주식전략),,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7407830009,407830,에셋플러스 글로벌플랫폼액티브,S&P 500,주식,미국,대표지수,S&P 500 시장대표,미국 S&P500,S&P500,active,plain,neutral,1X,unhedged,active,broad,PG-주식-미국-대표지수-S-P500-미국-S-P500-S-P500-P-c2eb6d3f91,,auto_high_confidence,기초지수 명시; 자산군·투자대상 추출(주식/미국 S&P500),,
KR7409810009,409810,KODEX 미국나스닥100선물인버스(H),NASDAQ 100,주식,미국,대표지수,나스닥 100 코어,미국 나스닥100,NASDAQ100,inverse,inverse,short,1X,hedged,physical_or_unspecified,broad,PG-주식-미국-대표지수-나스닥100-미국-나스닥100-NASDAQ10-2ad7eb549f,,verified_official,기초지수 명시; 운용사·공식 출처 URL 존재; 상품명 구조표시(inverse); 자산군·투자대상 추출(주식/미국 나스닥100),불가,
KR7409820008,409820,KODEX 미국나스닥100레버리지(합성 H),NASDAQ 100,주식,미국,대표지수,나스닥 100 코어,미국 나스닥100,NASDAQ100,leveraged,leveraged,long,2X,hedged,synthetic,broad,PG-주식-미국-대표지수-나스닥100-미국-나스닥100-NASDAQ10-370cb32fc2,,verified_official,기초지수 명시; 운용사·공식 출처 URL 존재; 상품명 구조표시(leveraged); 자산군·투자대상 추출(주식/미국 나스닥100),불가,
KR7410870000,410870,TIME K컬처액티브,FnGuide K-컬처 지수,주식,국내,테마,K컬처,국내 K컬처,K컬처-국내-K컬처-ee781d865e,active,plain,neutral,1X,unhedged_or_not_applicable,active,unknown,PG-주식-국내-테마-K컬처-국내-K컬처-K컬처-국내-K컬처-EE781-24bbdb41cd,,auto_high_confidence,기초지수 명시; 자산군·투자대상 추출(주식/국내 K컬처),,
KR7411060007,411060,ACE KRX금현물,KRX 금현물지수,원자재,국내,원자재,귀금속 (금·은·팔라듐),기타원자재 spot,COMMODITY_기타원자재-SPOT-a5b41ca776,passive,spot,neutral,1X,unhedged,physical_or_unspecified,unknown,PG-원자재-해당없음-원자재-기타원자재-기타원자재-SPOT-COMMOD-248f4f27d3,,verified_official,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(원자재/기타원자재 spot),가능,
KR7411420003,411420,KODEX 미국나스닥AI테크액티브,Nasdaq CB Insights Metaverse US Index (Price Return),주식,미국,단일·소수종목,단일종목,미국 단일종목,단일종목-미국-단일종목-8a16a0bfdf,active,plain,neutral,1X,unhedged,active,single,PG-주식-미국-단일-소수종목-단일종목-미국-단일종목-단일종목-미국-단-e74c3f9bef,,verified_official,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/미국 단일종목),가능,
KR7411540008,411540,SOL 200 Top10,코스피 200 Top 10 지수,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,passive,plain,neutral,1X,unhedged_or_not_applicable,physical_or_unspecified,concentrated,PG-PENDING-411540-d7de7e5676,,classified_derived,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/국내 미확인 주식전략),가능,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7411860000,411860,KIWOOM 독일DAX,DAX Index(PR),주식,유럽,기타특수구조,미확인 주식전략,유럽 미확인 주식전략,미확인-주식전략-유럽-미확인-주식전략-fda82dbade,passive,plain,neutral,1X,unhedged,physical_or_unspecified,unknown,PG-PENDING-411860-c8b3b6a1db,,classified_derived,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/유럽 미확인 주식전략),가능,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7412560005,412560,TIGER BBIG레버리지,KRX BBIG 지수,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,leveraged,leveraged,long,2X,unhedged_or_not_applicable,physical_or_unspecified,unknown,PG-PENDING-412560-3bd7e932c7,,classified_derived,기초지수 명시; 운용사·공식 출처 URL 존재; 상품명 구조표시(leveraged); 자산군·투자대상 추출(주식/국내 미확인 주식전략),불가,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7412570004,412570,TIGER 2차전지TOP10레버리지,KRX 2차전지 TOP 10 지수,주식,국내,산업·섹터,2차전지 셀 & 소재,국내 2차전지·배터리 소재,2차전지-배터리-소재-국내-2차전지-배터리-소재-1367e96ce1,leveraged,leveraged,long,2X,unhedged_or_not_applicable,physical_or_unspecified,concentrated,PG-주식-국내-산업-섹터-2차전지-배터리-소재-국내-2차전지-배터리--569fca1653,,verified_official,기초지수 명시; 운용사·공식 출처 URL 존재; 상품명 구조표시(leveraged); 자산군·투자대상 추출(주식/국내 2차전지·배터리 소재),불가,
KR7412770000,412770,TIGER 글로벌AI플랫폼액티브,Indxx Global Metaverse Index (Price Return),주식,글로벌,단일·소수종목,생성형 AI & 소프트웨어,글로벌 단일종목,단일종목-글로벌-단일종목-8acb920e2c,active,plain,neutral,1X,unhedged,active,single,PG-주식-글로벌-단일-소수종목-단일종목-글로벌-단일종목-단일종목-글로-d470e4960c,,verified_official,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/글로벌 단일종목),가능,
KR7413220005,413220,SOL 차이나태양광CSI(합성),CSI Photovoltaic Industry Index(PR),주식,중국,산업·섹터,글로벌 신재생에너지,중국 신재생에너지,친환경-신재생에너지-중국-신재생에너지-b27b9c1e11,passive,plain,neutral,1X,unhedged,synthetic,unknown,PG-PENDING-413220-f296d95e43,,verified_official,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/중국 신재생에너지),가능,
KR7413930009,413930,WON AI ESG액티브,MK-iSelect AI ESG 지수(시장가격지수),주식,국내,테마,AI 반도체 & HBM,인공지능 일반,인공지능-인공지능-일반-4ef7c7155f,active,plain,neutral,1X,unhedged_or_not_applicable,active,unknown,PG-주식-국내-테마-인공지능-인공지능-일반-인공지능-인공지능-일반-4-acaf9c435b,,auto_high_confidence,기초지수 명시; 자산군·투자대상 추출(주식/인공지능 일반),,
KR7414270009,414270,ACE 글로벌자율주행액티브,FactSet US-China Electric&Autonomous Vehicle Price Return Index,주식,미국,기타특수구조,전기차 & 자율주행,미국 미확인 주식전략,미확인-주식전략-미국-미확인-주식전략-bf6afc4d9f,active,plain,neutral,1X,unhedged,active,unknown,PG-PENDING-414270-d94fdc11a6,,classified_derived,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/미국 미확인 주식전략),가능,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7414780007,414780,TIGER 차이나과창판STAR50(합성),STAR 50 Index(Price Return),주식,중국,기타특수구조,미확인 주식전략,중국 미확인 주식전략,미확인-주식전략-중국-미확인-주식전략-526c3d6249,passive,plain,neutral,1X,unhedged,synthetic,unknown,PG-PENDING-414780-a063c8190e,,classified_derived,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/중국 미확인 주식전략),가능,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7415340009,415340,KODEX 차이나과창판STAR50(합성),STAR 50 Index(Price Return),주식,중국,기타특수구조,미확인 주식전략,중국 미확인 주식전략,미확인-주식전략-중국-미확인-주식전략-526c3d6249,passive,plain,neutral,1X,unhedged,synthetic,unknown,PG-PENDING-415340-18d4f1643e,,classified_derived,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/중국 미확인 주식전략),가능,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7415760008,415760,SOL 차이나육성산업액티브(합성),STAR 50 Index(Price Return),주식,중국,기타특수구조,미확인 주식전략,중국 미확인 주식전략,미확인-주식전략-중국-미확인-주식전략-526c3d6249,active,plain,neutral,1X,unhedged,synthetic,unknown,PG-PENDING-415760-0cded2a073,,classified_derived,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/중국 미확인 주식전략),가능,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7415920008,415920,PLUS 글로벌희토류&전략자원생산기업,MVIS Global Rare Earth/Strategic Metals Index (Price Return),주식,미국,단일·소수종목,단일종목,미국 단일종목,단일종목-미국-단일종목-8a16a0bfdf,passive,plain,neutral,1X,unhedged,physical_or_unspecified,single,PG-주식-미국-단일-소수종목-단일종목-미국-단일종목-단일종목-미국-단-e74c3f9bef,,verified_official,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/미국 단일종목),가능,
KR7416090009,416090,ACE 중국과창판STAR50,STAR 50 Index(Price Return),주식,중국,기타특수구조,미확인 주식전략,중국 미확인 주식전략,미확인-주식전략-중국-미확인-주식전략-526c3d6249,passive,plain,neutral,1X,unhedged,physical_or_unspecified,unknown,PG-PENDING-416090-b89fb29ddd,,classified_derived,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/중국 미확인 주식전략),가능,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7417450004,417450,RISE 글로벌수소경제,Indxx Hydrogen Economy Index (PR),주식,글로벌,기타특수구조,글로벌 신재생에너지,글로벌 미확인 주식전략,미확인-주식전략-글로벌-미확인-주식전략-d0f070a455,passive,plain,neutral,1X,unhedged,physical_or_unspecified,unknown,PG-PENDING-417450-83ad2724cc,,classified_derived,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/글로벌 미확인 주식전략),가능,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7417630001,417630,TIGER KEDI혁신기업ESG30,KEDI 혁신기업ESG30 지수(시장가격 지수),주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,passive,plain,neutral,1X,unhedged_or_not_applicable,physical_or_unspecified,unknown,PG-PENDING-417630-89411423ea,,classified_derived,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/국내 미확인 주식전략),가능,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7418660007,418660,TIGER 미국나스닥100레버리지(합성),NASDAQ 100,주식,미국,대표지수,나스닥 100 코어,미국 나스닥100,NASDAQ100,leveraged,leveraged,long,2X,unhedged,synthetic,broad,PG-주식-미국-대표지수-나스닥100-미국-나스닥100-NASDAQ10-370cb32fc2,,verified_official,기초지수 명시; 운용사·공식 출처 URL 존재; 상품명 구조표시(leveraged); 자산군·투자대상 추출(주식/미국 나스닥100),불가,
KR7418670006,418670,TIGER 글로벌AI사이버보안,Indxx Cybersecurity 지수 (PR),주식,글로벌,기타특수구조,생성형 AI & 소프트웨어,글로벌 미확인 주식전략,미확인-주식전략-글로벌-미확인-주식전략-d0f070a455,passive,plain,neutral,1X,unhedged,physical_or_unspecified,unknown,PG-PENDING-418670-6cadf3ac2c,,classified_derived,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/글로벌 미확인 주식전략),가능,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7419420005,419420,KODEX 미국클린에너지나스닥,Nasdaq Clean Edge Green Energy Index (Price Return),주식,미국,산업·섹터,글로벌 신재생에너지,미국 에너지·신재생에너지,에너지-신재생에너지-미국-에너지-신재생에너지-ea46e1131c,passive,plain,neutral,1X,unhedged,physical_or_unspecified,unknown,PG-주식-미국-산업-섹터-에너지-신재생에너지-미국-에너지-신재생에너지-2dd652bc89,,verified_official,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/미국 에너지·신재생에너지),가능,
KR7419430004,419430,KODEX 차이나2차전지MSCI(합성),MSCI China all shares IMI Select Batteries Index(Price Return),주식,중국,산업·섹터,2차전지 셀 & 소재,중국 2차전지·배터리 소재,2차전지-배터리-소재-중국-2차전지-배터리-소재-2edcda1034,passive,plain,neutral,1X,unhedged,synthetic,unknown,PG-주식-중국-산업-섹터-2차전지-배터리-소재-중국-2차전지-배터리--270058a154,,verified_official,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/중국 2차전지·배터리 소재),가능,
KR7419650007,419650,PLUS 글로벌수소&차세대연료전지,BlueStar Hydrogen and NextGen Fuel Cell Index (시장가격),주식,미국,기타특수구조,글로벌 신재생에너지,미국 미확인 주식전략,미확인-주식전략-미국-미확인-주식전략-bf6afc4d9f,passive,plain,neutral,1X,unhedged,physical_or_unspecified,unknown,PG-PENDING-419650-8a45d5414d,,classified_derived,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/미국 미확인 주식전략),가능,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7419890009,419890,KIWOOM 단기채권ESG액티브,KIS ESG 9M~1.5Y,채권,국내,채권,국내 단기·초단기채,국내 채권 단기 등급미확인,BOND_국내-채권-단기-등급미확인-afa2e5ef57,active,bond_coupon,neutral,1X,unhedged_or_not_applicable,active,unknown,PG-PENDING-419890-5283c8eaa7,,classified_derived,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(채권/국내 채권 단기 등급미확인),가능,세부 투자대상 또는 만기·구성비율 미확인
KR7421320003,421320,PLUS 우주항공,iSelect 우주항공UAM 지수,주식,국내,테마,글로벌 우주항공 & 방산,국내 우주항공,우주항공-국내-우주항공-63c396074b,passive,plain,neutral,1X,unhedged_or_not_applicable,physical_or_unspecified,unknown,PG-주식-국내-테마-우주항공-국내-우주항공-우주항공-국내-우주항공-6-a96ae70430,,verified_official,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/국내 우주항공),가능,
KR7422420000,422420,RISE 2차전지액티브,iSelect 2차전지 지수 (시장가격지수),주식,국내,산업·섹터,2차전지 셀 & 소재,국내 2차전지·배터리 소재,2차전지-배터리-소재-국내-2차전지-배터리-소재-1367e96ce1,active,plain,neutral,1X,unhedged_or_not_applicable,active,unknown,PG-주식-국내-산업-섹터-2차전지-배터리-소재-국내-2차전지-배터리--0cc60d36d9,,verified_official,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/국내 2차전지·배터리 소재),가능,
